Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
chpt2_5_49fa1ee8	Zhizi	一つは食事を作ってくれる人や飼育、栽培をしている人に感謝の気持ちを伝えること。（第一层含义是向给我们做菜和饲养动物、栽培作物的人们表达感谢。）	game/chpts/chpt2.rpy	318	Zhizi "[what]"
chpt2_5_f968055b	me	もう一つは「尊い命をいただく」という意味だね。（另一层含义是向我们索取的尊贵生命表示感谢，对吧？）	game/chpts/chpt2.rpy	321	me "[what]"
chpt2_5_5baa6380	Zhizi	そうそう、日本の文化もよく知っているね。（是的，你很了解日本文化啊。）	game/chpts/chpt2.rpy	324	Zhizi "[what]"
chpt2_5_547f4691	me	いえいえ、まだまだです。（哪里，略知一二而已。）	game/chpts/chpt2.rpy	329	me "[what]"
chpt2_5_1b4ecc57		看到小雨听得有些云里雾里，刘洋便岔开了话题。	game/chpts/chpt2.rpy	331	"[what]"
chpt2_5_84a3ee8d	LiuYang	对了，大家想过将来要做什么吗？	game/chpts/chpt2.rpy	334	LiuYang "[what]"
chpt2_5_43a37288	ZhouXiaoyu	我想做的事可多了。	game/chpts/chpt2.rpy	337	ZhouXiaoyu "[what]"
chpt2_5_559cc780	LiuYang	哈哈哈，你不是想做钢琴演奏家吗？	game/chpts/chpt2.rpy	338	LiuYang "[what]"
chpt2_5_a2325a39	Zhizi	すごい。（太厉害了。）	game/chpts/chpt2.rpy	341	Zhizi "[what]"
chpt2_5_1524597f	ZhouXiaoyu	别听他瞎说，我还没想好呢。有很多要考虑的事……	game/chpts/chpt2.rpy	344	ZhouXiaoyu "[what]"
chpt2_5_c972b136	LiuYang	有什么好多想的，有梦想就努力去实现呗！	game/chpts/chpt2.rpy	347	LiuYang "[what]"
chpt2_5_1d8198ec		听到刘洋的话，周小雨张了张嘴想说些什么，又沉默了。	game/chpts/chpt2.rpy	348	"[what]"
chpt2_5_fa5d1e1c		周小雨欲言又止，气氛有些尴尬，于是我把话题抛给了智子。	game/chpts/chpt2.rpy	351	"[what]"
chpt2_5_327d7000	me	智子ちゃん、いや、高橋さんはどうですか。（智子，哦不对，高桥你的梦想是什么呢？）	game/chpts/chpt2.rpy	352	me "[what]"
chpt2_5_084e92fe	Zhizi	夢ですか。私はアナウンサーになりたいです。（梦想啊，我想成为一个电视台主持人。）	game/chpts/chpt2.rpy	355	Zhizi "[what]"
chpt2_5_9f6be31f	ZhouXiaoyu	好棒啊。	game/chpts/chpt2.rpy	358	ZhouXiaoyu "[what]"
chpt2_5_b0f552f3		我不由得想起周小雨说智子在日本电视台录制节目的事情。虽然穿越到高中时代，看到智子在眼前让我非常高兴。但不知道现在的她怎么样了……	game/chpts/chpt2.rpy	359	"[what]"
chpt2_5_25630a03		智子冲我微笑了一下，又看向旁边的刘洋。	game/chpts/chpt2.rpy	362	"[what]"
chpt2_5_0df05b75	Zhizi	劉さんと王さんはどうですか。（刘洋、王浩，你们的梦想是什么呢？）	game/chpts/chpt2.rpy	365	Zhizi "[what]"
chpt2_5_0756256e	LiuYang	外交官になりたいかな。日本に留学するとか。（我以后想做一个外交官吧，可能会去日本留学。）	game/chpts/chpt2.rpy	368	LiuYang "[what]"
chpt2_5_4b8a962e		或许是我的错觉，听到刘洋的话，小雨的脸上露出了些许担忧的表情。	game/chpts/chpt2.rpy	371	"[what]"
chpt2_5_b9661181	Zhizi	そうなんですか。さすがですね。（这样啊，真是了不起）	game/chpts/chpt2.rpy	374	Zhizi "[what]"
chpt2_5_8f4a95a8		智子又笑着望向我。	game/chpts/chpt2.rpy	375	"[what]"
chpt2_5_a19c6183	Zhizi	王さんはどうですか。（王浩，你呢？）	game/chpts/chpt2.rpy	378	Zhizi "[what]"
chpt2_5_6727b6cf		原来只剩我还没有说自己的梦想了，我一下有点不知所措。	game/chpts/chpt2.rpy	381	"[what]"
chpt2_5_a71c6115	me	私、私は無職になるかも。（我……我可能要在家啃老了。）	game/chpts/chpt2.rpy	382	me "[what]"
chpt2_5_ba739fd7		说起将来的事情，想到刚刚辞职的经历，我不由得感到前途渺茫，感伤了起来，不敢看智子的眼睛。	game/chpts/chpt2.rpy	383	"[what]"
chpt2_5_cd1af785	Zhizi	そんなことないですよ。王さんは優しいから、きっとうまくいきますよ。（怎么会，你这么善良，一定会很顺利的。）	game/chpts/chpt2.rpy	386	Zhizi "[what]"
chpt2_5_44d1677a		得到智子的宽慰，我心里好受了一些。但是在成人的世界里善良或许反而是最大的弱点吧。	game/chpts/chpt2.rpy	387	"[what]"
chpt2_5_f3b13337		我再次思考起自己的梦想。高中时代的我，只觉得顺其自然就好，船到桥头自然直。可是后来的生活却仿佛是踩着西瓜皮过日子，自己的人生永远在别人的指挥之下。如果再给我一次机会的话，我又该如何选择呢……	game/chpts/chpt2.rpy	388	"[what]"
chpt2_5_f43636dd	Zhizi	ご馳走さまでした。（感谢款待。）	game/chpts/chpt2.rpy	389	Zhizi "[what]"
chpt2_5_59d28d26		智子吃完饭后，很有礼貌地说了一句‘感谢款待’，便又认真地听我们说话。不知不觉中，我们四个人度过了愉快的午休时间……	game/chpts/chpt2.rpy	390	"[what]"
chpt3_1_ac138e34		一晃穿越回这个世界已经三天了，内心渐渐地有些留恋这个地方。	game/chpts/chpt3.rpy	15	"[what]"
chpt3_1_889c0a86		高中时代并没有觉得校园是个特别的地方。睁开眼就是上课、做题、无穷无尽的试卷，让人透不过气。	game/chpts/chpt3.rpy	16	"[what]"
chpt3_1_b0a7b705		但现在的我却能够感受到与同学们的关系在慢慢地变化，在这个微缩的小社会里，每个人都有自己精彩的人生，每个个体都在默默地改变着这个世界……	game/chpts/chpt3.rpy	17	"[what]"
chpt3_1_9578bb1a	Zhizi	鄭さんと袁さんはどこに行ったんですか。（郑辉和巧巧去哪儿了？）	game/chpts/chpt3.rpy	22	Zhizi "[what]"
chpt3_1_9c408803		智子一脸疑惑地看着我，我的思绪被拉回了现实中。	game/chpts/chpt3.rpy	23	"[what]"
chpt3_1_3a3ce418	LiuYang	今日は新入生を勧誘するためのサークル活動日なんです。（今天是学校的社团招新日。）	game/chpts/chpt3.rpy	26	LiuYang "[what]"
chpt3_1_509726b0		在一旁的刘洋见我愣在原地，便回复了智子。	game/chpts/chpt3.rpy	27	"[what]"
chpt3_1_9efff755	LiuYang	鄭さんと袁さんは部長なので、今準備しているところです。（郑辉和巧巧都是社团部长，现在正在做准备。）	game/chpts/chpt3.rpy	30	LiuYang "[what]"
chpt3_1_64e5ba50	Zhizi	面白そうですね。私も行きたいです。（听上去很有趣，我也想去看看。）	game/chpts/chpt3.rpy	33	Zhizi "[what]"
chpt3_1_25fe224b		在一旁的周小雨看了看刘洋，又狠狠地瞪了我一眼。	game/chpts/chpt3.rpy	34	"[what]"
chpt3_1_053fc6ab		当年的社团招新我没去参加，这次……	game/chpts/chpt3.rpy	35	"[what]"
chpt3_1_088bd525	ZhouXiaoyu	啊呀，田老师让我中午去整理资料。让王浩带你去逛逛吧。	game/chpts/chpt3.rpy	39	ZhouXiaoyu "[what]"
chpt3_1_e0f1dcf2	LiuYang	那我也一起去吧。	game/chpts/chpt3.rpy	42	LiuYang "[what]"
chpt3_1_d8b4921a	ZhouXiaoyu	不行不行，刘洋你得过来帮我，我一个人可应付不过来。	game/chpts/chpt3.rpy	45	ZhouXiaoyu "[what]"
chpt3_1_c30d3fdc		小雨竭力帮我助攻，不抓住这个机会实在说不过去。	game/chpts/chpt3.rpy	51	"[what]"
chpt3_choice_1A_fc2d3074	me	私でよければ、案内します。（可以的话，我带你去吧。）	game/chpts/chpt3.rpy	71	me "[what]"
chpt3_choice_1B_bf5427f6	me	不对，不对。ちょっと……是委婉拒绝的意思，应该说……	game/chpts/chpt3.rpy	76	me "[what]"
chpt3_choice_1B_fc2d3074	me	私でよければ、案内します。（可以的话，我带你去吧。）	game/chpts/chpt3.rpy	77	me "[what]"
chpt3_3_c96a5c4f	Zhizi	よかった。王さんがいてくれると、心強いです。（太棒了。有你在，我就安心了。）	game/chpts/chpt3.rpy	86	Zhizi "[what]"
chpt3_3_dd69a8d8		第一次拥有和智子独处的机会，这感觉真奇妙。虽然内心已经是一个二十几岁的成年人了，但我还是不由得有些紧张。	game/chpts/chpt3.rpy	89	"[what]"
chpt3_3_a9f408e0		不一会儿，我和智子就一起来到了社团招新的广场上。我们穿行在不同的展台间，她好奇地四处打量着，我用日语向智子一一介绍。	game/chpts/chpt3.rpy	97	"[what]"
chpt3_3_424c6191	me	ここは書道部です。（这里是书法社。）	game/chpts/chpt3.rpy	98	me "[what]"
chpt3_3_77827733	me	ここは武道部です。（这里是武术社。）	game/chpts/chpt3.rpy	99	me "[what]"
chpt3_3_3fb2c91a	me	ここは文化創意部です。（这里是文化创意社。）	game/chpts/chpt3.rpy	100	me "[what]"
chpt3_3_760a1910	Zhizi	文化創意部ってどんなことをする部活なんですか。（文化创意社是做什么的呢？）	game/chpts/chpt3.rpy	105	Zhizi "[what]"
chpt3_3_8210b331	me	そうですね。学校の文化関連グッズを作ったりバザーで売ったりするクラブかなあ。ほら、あの校章のついたバッグみたい。（嗯，主要是制作和售卖学校文化周边产品的。比如说，你看，那个印着校徽的包包。）	game/chpts/chpt3.rpy	108	me "[what]"
chpt3_3_e5e5798c	Zhizi	へえ、面白そう！ちょっと参加してみたいな。（很有趣的样子，我也想参加看看。）	game/chpts/chpt3.rpy	112	Zhizi "[what]"
chpt3_3_fd7c52f1		我突然意识到刚才和智子说话时从敬体变成了简体，而她也丝毫没有介意，自然而然地开始用简体和我对话了。这是不是意味着我们的关系悄悄地近了一步？	game/chpts/chpt3.rpy	113	"[what]"
chpt3_3_79daa194	Zhizi	王さん、どうしたの？（王浩，你怎么了？）	game/chpts/chpt3.rpy	116	Zhizi "[what]"
chpt3_3_148fae2f		我急忙摇摇头，低下头加快脚步向前走，掩饰心中的羞涩。	game/chpts/chpt3.rpy	119	"[what]"
chpt3_3_6aa03caa	Zhizi	あれ、日本アニメじゃない？すごい！（那不是日本的动漫吗？好厉害呀！）	game/chpts/chpt3.rpy	122	Zhizi "[what]"
chpt3_3_4964fdda		我顺着她的目光看去，原来是袁巧巧担任部长的动漫社。她正站在台前拿着宣传单招呼着同学们，台子上挂着许多日本动漫的手绘图，还有中日文对照的宣传海报。有不少男生都围过来看热闹。	game/chpts/chpt3.rpy	123	"[what]"
chpt3_3_8f5d9f59		面对那些男生的调侃，巧巧并不搭理，还在专注地宣传动漫社。	game/chpts/chpt3.rpy	124	"[what]"
chpt3_3_91e28b2d		看到巧巧被那么多狂热的粉丝包围着，我犹豫要不要去和她打招呼。	game/chpts/chpt3.rpy	127	"[what]"
chpt3_3_d5e258ca		这时，巧巧突然看到了智子，便快步走到智子身边，一把拉住她的手。	game/chpts/chpt3.rpy	128	"[what]"
chpt3_3_91a44d71	YuanQiaoqiao	智子，来我们这里看看呀。你那么可爱，来给我们做模特吧。	game/chpts/chpt3.rpy	132	YuanQiaoqiao "[what]"
chpt3_3_ecbece8a		智子有点被她的热情吓到了，红着脸怯怯地看了看我，我急忙向她解释。	game/chpts/chpt3.rpy	135	"[what]"
chpt3_3_44f8e81a	me	袁さんはアニメの話になると、いつもハイテンションだから。（袁巧巧一提到动漫的话题，兴致就很高。）	game/chpts/chpt3.rpy	138	me "[what]"
chpt3_3_1dc268e5		智子回握住袁巧巧的手，开心地笑了。	game/chpts/chpt3.rpy	141	"[what]"
chpt3_3_28248d44	Zhizi	いえいえ、そんなことないです。袁さんこそ可愛いですよ。（哪里，巧巧你才很可爱呢。）	game/chpts/chpt3.rpy	142	Zhizi "[what]"
chpt3_3_f07fbbd7	YuanQiaoqiao	哈哈哈，我听懂了卡哇伊。谢谢你呀！	game/chpts/chpt3.rpy	145	YuanQiaoqiao "[what]"
chpt3_3_a7fa8db6	YuanQiaoqiao	对了，能让我给你画张肖像画吗？	game/chpts/chpt3.rpy	146	YuanQiaoqiao "[what]"
chpt3_3_0ad7c203		我这才发现放在台子上的图都是动漫人物的肖像画。	game/chpts/chpt3.rpy	149	"[what]"
chpt3_3_31f1f08b	Zhizi	ええ？似顔絵ですか。私でいいんですか…（啊，肖像画吗？我做模特没问题吗……）	game/chpts/chpt3.rpy	152	Zhizi "[what]"
chpt3_3_2830da5f	YuanQiaoqiao	当然可以啊，画出来一定很好看，对不对王浩？	game/chpts/chpt3.rpy	155	YuanQiaoqiao "[what]"
chpt3_3_58643605		巧巧的眼睛却瞟向我，等待我的回应。一下子有点手足无措。	game/chpts/chpt3.rpy	158	"[what]"
chpt3_3_51f28d2f		智子捕捉到我的窘态，噗嗤笑了。	game/chpts/chpt3.rpy	159	"[what]"
chpt3_3_d177b6b8		智子不好意思地坐到椅子上，安静地等袁巧巧画画……	game/chpts/chpt3.rpy	162	"[what]"
chpt3_3_62ee29ae		过了好一会儿，巧巧画好了。她得意洋洋地把画展示给我和智子看。	game/chpts/chpt3.rpy	165	"[what]"
chpt3_3_c796a5bb	YuanQiaoqiao	怎么样，我画的不错吧？	game/chpts/chpt3.rpy	166	YuanQiaoqiao "[what]"
chpt3_choice_2B_7bd9c73b	me	とってもかわいいですよ！（真的很可爱！）	game/chpts/chpt3.rpy	187	me "[what]"
chpt3_choice_2A_fa41f03e	me	虽然感觉有些不好意思，但是巧巧确实画的不错，还是真心夸赞吧。	game/chpts/chpt3.rpy	192	me "[what]"
chpt3_choice_2A_7bd9c73b	me	とってもかわいいですよ！（真的很可爱！）	game/chpts/chpt3.rpy	195	me "[what]"
chpt3_5_6217d55b	Zhizi	（脸红）あ……ありがとう。	game/chpts/chpt3.rpy	203	Zhizi "[what]"
chpt3_5_68fd8e93		智子突然显得很害羞。我本意是说巧巧的画，没想到一语双关。	game/chpts/chpt3.rpy	204	"[what]"
chpt3_5_10f1dde2	YuanQiaoqiao	（一把将画塞进我手里）喏，王浩你拿好了。	game/chpts/chpt3.rpy	207	YuanQiaoqiao "[what]"
chpt3_5_6aa3ab15	me	啊？给我吗？	game/chpts/chpt3.rpy	211	me "[what]"
chpt3_5_75f3142e	YuanQiaoqiao	看在你懂得欣赏的份上，就送给你做为礼物吧。	game/chpts/chpt3.rpy	214	YuanQiaoqiao "[what]"
chpt3_5_4997e090		巧巧鬼灵精怪地冲我眨眨眼。智子虽然听不懂中文，但也有些不好意思地低下头。	game/chpts/chpt3.rpy	217	"[what]"
chpt3_5_9fbf3b8b	me	でも、やっぱりこれは智子ちゃんにあげた方がいいと思うな。（可是，我想还是送给智子比较好。）	game/chpts/chpt3.rpy	220	me "[what]"
chpt3_5_7217fea7	Zhizi	（惊讶）え？	game/chpts/chpt3.rpy	223	Zhizi "[what]"
chpt3_5_da61f6b3	me	だって、この絵を見る度に、今日ここで過ごした良い思い出が思い出せるでしょ。（每一次看到这幅画，相信你都能想起今时今日在这里度过的美好时光。）	game/chpts/chpt3.rpy	226	me "[what]"
chpt3_5_0913536a	Zhizi	そうだね……絶対に忘れられない思い出になると思う。（嗯，这一定会是最难忘的回忆。）	game/chpts/chpt3.rpy	229	Zhizi "[what]"
chpt3_5_bb8792b3	YuanQiaoqiao	你们再去别的地方逛逛吧。哦对了，那边是‘游戏制作社’。郑辉笨手笨脚的，、帮忙去捧个场呗？	game/chpts/chpt3.rpy	233	YuanQiaoqiao "[what]"
chpt3_5_fa77409d		朝着巧巧手指的地方望去，游戏制作社的展台和动漫社比起来确实是门可罗雀。	game/chpts/chpt3.rpy	234	"[what]"
chpt3_5_4cb6f37b	ZhengHui	王浩，我就知道你会来。	game/chpts/chpt3.rpy	243	ZhengHui "[what]"
chpt3_5_91a5a637	me	要不是袁巧巧提醒，我还真没注意到这个社团。	game/chpts/chpt3.rpy	247	me "[what]"
chpt3_5_c5421755	Zhizi	鄭さん、こんにちは。	game/chpts/chpt3.rpy	250	Zhizi "[what]"
chpt3_5_e7e3a205	ZhengHui	智子也来啦。你好，快看看我设计的游戏吧。	game/chpts/chpt3.rpy	253	ZhengHui "[what]"
chpt3_5_445257ca		看到我和智子走上前去，郑辉赶忙向我们介绍他设计的游戏。	game/chpts/chpt3.rpy	254	"[what]"
chpt3_5_03006b88	ZhengHui	你看，我设计了一款日语学习游戏。	game/chpts/chpt3.rpy	257	ZhengHui "[what]"
chpt3_5_72812e5c	me	哦？日语学习还能做游戏？	game/chpts/chpt3.rpy	260	me "[what]"
chpt3_5_899b1033	ZhengHui	对，这是我和一个日语老师一起开发的，可以通过玩游戏来学日语。王浩，你不是玩过很多游戏吗？要不先给你体验一下？	game/chpts/chpt3.rpy	262	ZhengHui "[what]"
chpt3_5_70411e13		郑辉兴致勃勃地把光盘放到我手里，我也不好推辞，于是敷衍着答应了。	game/chpts/chpt3.rpy	266	"[what]"
chpt3_5_3946e2c3		话说这款游戏当年郑辉也向我推荐过，但是回寝室以后我就把它丢在了一边，并没有点开。我瞥了一眼游戏名称：甘泉幻想物语。好像在哪里听说过。	game/chpts/chpt3.rpy	267	"[what]"
chpt3_5_ac84795b	Zhizi	このゲームを自分で作ったんですか。すごいですね。（这个游戏是你自己做的吗？太厉害了。）	game/chpts/chpt3.rpy	270	Zhizi "[what]"
chpt3_5_d695a3be	ZhengHui	这有什么。我还打算设计一款沉浸式体验的游戏，模拟真实的环境，让大家能身临其境地学日语！	game/chpts/chpt3.rpy	273	ZhengHui "[what]"
chpt3_5_9ddb0ab5	me	身临其境？那可有点难吧。	game/chpts/chpt3.rpy	277	me "[what]"
chpt3_5_bfd296e1	ZhengHui	现在VR技术已经取得很大的突破，将来肯定能应用到游戏上。	game/chpts/chpt3.rpy	280	ZhengHui "[what]"
chpt3_5_98a7e04a		我回忆起关于AI和VR的新闻，没想到郑辉当年这么有远见，难怪成了游戏公司的老板。	game/chpts/chpt3.rpy	281	"[what]"
chpt3_5_2c76b0fc	me	郑辉，我觉得你说得很有道理，我相信你一定能做到。	game/chpts/chpt3.rpy	284	me "[what]"
chpt3_5_2e1df24b	ZhengHui	哈哈，不管结果如何，现在不尝试一下的话，就会留下遗憾。	game/chpts/chpt3.rpy	287	ZhengHui "[what]"
chpt3_5_2322a695	Zhizi	夢を追い続ければ、きっとできますよ。（只要不放弃追梦，肯定会成功的。）	game/chpts/chpt3.rpy	290	Zhizi "[what]"
chpt3_5_5994419a		智子的话点醒了我，只要不放弃的话……我也曾有过很多想法，我却让它们在脑海中一闪而过，没有付诸行动。和郑辉、巧巧相比，我真是差得太远了……	game/chpts/chpt3.rpy	293	"[what]"
chpt3_5_7021336f	me	あっ、もうこんな時間。日本語の授業が始まるから、そろそろ教室に戻ろうか。（啊，已经这个点了。日语课要开始了，我们回教室吧。）	game/chpts/chpt3.rpy	297	me "[what]"
chpt3_5_13f96f14	Zhizi	そうだね。今日はありがとう。楽しかった。（好的，今天谢谢你啊，我玩得很开心。）	game/chpts/chpt3.rpy	300	Zhizi "[what]"
lesson1_1_84746cbd	TeacherTian	各位同学，欢迎大家进入日语学习的第一课。	game/chpts/lesson1.rpy	11	TeacherTian "[what]"
lesson1_1_2c57368a	TeacherTian	今天我们有三个学习任务……	game/chpts/lesson1.rpy	13	TeacherTian "[what]"
lesson1_1_5109cc7c	Wanghao	我记得第一堂日语课是学习假名的由来……	game/chpts/lesson1.rpy	16	Wanghao "[what]"
lesson1_1_05d40e7f	TeacherTian	一是了解日语中“万叶假名”的由来，二是学习「あ行～か行」的假名，三是学习「あ行～か行」假名的相关单词。	game/chpts/lesson1.rpy	22	TeacherTian "[what]"
lesson1_1_eb5a331e	TeacherTian	《隋书》中有一句对日本的记载：“无文字，唯刻木结绳。敬佛法，于百济求得佛经，始有文字。”	game/chpts/lesson1.rpy	26	TeacherTian "[what]"
lesson1_1_1f0b75d6	TeacherTian	也就是说，日本起初有自己的语言，却没有用于记录的文字，主要通过口耳相传。	game/chpts/lesson1.rpy	28	TeacherTian "[what]"
lesson1_1_0fb65a28	ZhouXiaoyu	原来是这样啊。那日本什么时候开始有了文字呢？	game/chpts/lesson1.rpy	32	ZhouXiaoyu "[what]"
lesson1_1_1efa7a7e	TeacherTian	大约在公元三世纪至五世纪，汉字逐渐从中国传入日本。	game/chpts/lesson1.rpy	36	TeacherTian "[what]"
lesson1_1_7300c0b6	LiuYang	当时没有字典，也没有翻译软件，日本人是如何学习汉字的呢？	game/chpts/lesson1.rpy	41	LiuYang "[what]"
lesson1_1_0da0ac7d	TeacherTian	这个问题问得很好。其实汉字传入日本后出现了两种用法。一种是“汉字的正用”，也就是严格遵循汉字的本义使用。	game/chpts/lesson1.rpy	47	TeacherTian "[what]"
lesson1_1_89f24aa7	TeacherTian	例如日本人使用“山”这个汉字来表示山峰。但是这个字有两种读音。一种是原本日语中的发音“yama”，另一种是中文的发音“shan”。	game/chpts/lesson1.rpy	49	TeacherTian "[what]"
lesson1_1_c1fe7fa9	ZhengHui	那不是很麻烦吗？	game/chpts/lesson1.rpy	53	ZhengHui "[what]"
lesson1_1_ae361f6d	TeacherTian	哈哈，确实。尤其是“shan”这个读音日本人并不熟悉，因此汉字起初更多的是被当作“表音文字”来使用，日本人由此创造出了“万叶假名”。	game/chpts/lesson1.rpy	57	TeacherTian "[what]"
lesson1_1_da416a84	TeacherTian	这里的“假”就是“假借(汉字)”的意思。“万叶假名”借用一部分汉字的读音来记录日语中原本的发音。	game/chpts/lesson1.rpy	61	TeacherTian "[what]"
lesson1_1_d6138ad4	TeacherTian	例如日语中的“山”读作“yama”，就可以用“也麻、野麻”等汉字来记录。这种使用方法就被称为“万叶假名”。	game/chpts/lesson1.rpy	64	TeacherTian "[what]"
lesson1_1_bcdadad8	YuanQiaoqiao	原来如此。那既然有“假名”，是不是还有“真名”呢？	game/chpts/lesson1.rpy	68	YuanQiaoqiao "[what]"
lesson1_1_f56329e7	TeacherTian	当然有。“真名”指的就是汉字原来的用法。	game/chpts/lesson1.rpy	72	TeacherTian "[what]"
lesson1_1_991cd463	TeacherTian	此后，在万叶假名的基础上，演化出了平假名「ひらがな」和片假名「カタカナ」。	game/chpts/lesson1.rpy	76	TeacherTian "[what]"
lesson1_1_a0772b89	TeacherTian	今天我们就要来学习十个假名的读法与写法。	game/chpts/lesson1.rpy	78	TeacherTian "[what]"
lesson1_1_0946af01	TeacherTian	在这之前我们先来做一个小测试吧。看看大家是否掌握了刚才所讲的知识。	game/chpts/lesson1.rpy	80	TeacherTian "[what]"
lesson1_1_q1_cd386f6e	TeacherTian	第一题。	game/chpts/lesson1.rpy	89	TeacherTian "[what]"
l1_1_q1A_786831a4	TeacherTian	回答正确。日本起初有自己的语言，却没有用于记录的文字，主要通过口耳相传。	game/chpts/lesson1.rpy	111	TeacherTian "[what]"
l1_1_q1BC_dd5f9539	TeacherTian	上课要认真听讲哦。日本起初有自己的语言，却没有用于记录的文字，主要通过口耳相传。	game/chpts/lesson1.rpy	120	TeacherTian "[what]"
lesson1_1_q2_0190bd4d	TeacherTian	第二题。	game/chpts/lesson1.rpy	129	TeacherTian "[what]"
l1_1_q2C_05c7c629	TeacherTian	回答正确。“汉字的正用”，也就是严格遵循汉字的本义使用。例如日语中的“山”，读作“yama”，写作“山”。	game/chpts/lesson1.rpy	151	TeacherTian "[what]"
l1_1_q2AB_6ae46316	TeacherTian	上课要认真听讲哦。“汉字的正用”，也就是严格遵循汉字的本义使用。例如日语中的“山”，读作“yama”，写作“山”。	game/chpts/lesson1.rpy	158	TeacherTian "[what]"
lesson1_1_q3_b9ffa708	TeacherTian	第三题。	game/chpts/lesson1.rpy	165	TeacherTian "[what]"
l1_1_q3B_4fbef93b	TeacherTian	回答正确。“日本人把汉字称为“真名”，“假名”中的“假”就是“假借(汉字)”的意思。“万叶假名”是一种表音文字，借用汉字的读音记录日语中原本的发音。	game/chpts/lesson1.rpy	187	TeacherTian "[what]"
l1_1_q3AC_0fa82128	TeacherTian	上课要认真听讲哦。日本人把汉字称为“真名”，“假名”中的“假”就是“假借(汉字)”的意思。“万叶假名”是一种表音文字，借用汉字的读音记录日语中原本的发音。	game/chpts/lesson1.rpy	195	TeacherTian "[what]"
lesson1_2_f21fd677	TeacherTian	接下来我们来学习本课的第二项内容，「あ行～か行」的十个假名。	game/chpts/lesson1.rpy	206	TeacherTian "[what]"
lesson1_2_8544b6b2	TeacherTian	请智子同学为我们读一下吧。	game/chpts/lesson1.rpy	212	TeacherTian "[what]"
lesson1_2_df0009e0	TeacherTian	智子ちゃん、ちょっと読んでもらえますか。（智子，能请你读一下吗？）	game/chpts/lesson1.rpy	214	TeacherTian "[what]"
lesson1_2_667eaadb	Tomoko	はい。（好的。）	game/chpts/lesson1.rpy	220	Tomoko "[what]"
lesson1_2_e1d41146	Tomoko	あ、い、う、え、お。か、き、く、け、こ。	game/chpts/lesson1.rpy	227	Tomoko "[what]"
lesson1_2_2460b062	TeacherTian	もう一度お願いします。（请再读一遍。）	game/chpts/lesson1.rpy	233	TeacherTian "[what]"
lesson1_2_e1d41146_1	Tomoko	あ、い、う、え、お。か、き、く、け、こ。	game/chpts/lesson1.rpy	243	Tomoko "[what]"
lesson1_2_6b13af7d	TeacherTian	大家可以跟读练习一下哦。	game/chpts/lesson1.rpy	251	TeacherTian "[what]"
lesson1_2_282ac1c0	TeacherTian	既然大家都学会了，那么我们来做一个小测试吧。请大家根据听到的读音选择正确的假名。	game/chpts/lesson1.rpy	259	TeacherTian "[what]"
lesson1_2_q1_cd386f6e	TeacherTian	第一题。	game/chpts/lesson1.rpy	269	TeacherTian "[what]"
l1_2_q1C_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	294	TeacherTian "[what]"
l1_2_q1AB_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson1.rpy	304	TeacherTian "[what]"
l1_2_q1AB_16c23f9a	LiuYang	我觉得这道题是C.う。	game/chpts/lesson1.rpy	311	LiuYang "[what]"
l1_2_q1AB_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	316	TeacherTian "[what]"
lesson1_2_q2_0190bd4d	TeacherTian	第二题。	game/chpts/lesson1.rpy	324	TeacherTian "[what]"
l1_2_q2B_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	349	TeacherTian "[what]"
l1_2_q2AC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson1.rpy	359	TeacherTian "[what]"
l1_2_q2AC_08b7d54c	ZhouXiaoyu	应该选B.き。	game/chpts/lesson1.rpy	366	ZhouXiaoyu "[what]"
l1_2_q2AC_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	371	TeacherTian "[what]"
lesson1_2_q3_b9ffa708	TeacherTian	第三题。	game/chpts/lesson1.rpy	380	TeacherTian "[what]"
l1_2_q3C_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	405	TeacherTian "[what]"
l1_2_q3AB_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson1.rpy	415	TeacherTian "[what]"
l1_2_q3AB_758db778	YuanQiaoqiao	这题我知道，应该是C.こ。	game/chpts/lesson1.rpy	422	YuanQiaoqiao "[what]"
l1_2_q3AB_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	427	TeacherTian "[what]"
lesson1_2_q4_c92e1de2	TeacherTian	第四题。	game/chpts/lesson1.rpy	435	TeacherTian "[what]"
l1_2_q4C_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	460	TeacherTian "[what]"
l1_2_q4AB_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson1.rpy	470	TeacherTian "[what]"
l1_2_q4AB_8fe96aba	ZhengHui	是C.え吧。	game/chpts/lesson1.rpy	477	ZhengHui "[what]"
l1_2_q4AB_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson1.rpy	482	TeacherTian "[what]"
